Date,Ticker,Shares,Open,High,Low,Close,Volume,Value
2025-02-10,ASM.AX,57458,0.475,0.480,0.475,0.480,53217,27579.84
2025-02-10,BHP.AX,16327,40.150,40.420,39.920,40.090,4906289,654549.43
2025-02-10,CAN.AX,44090,0.030,0.031,0.030,0.030,333844,1322.70
2025-02-10,CBA.AX,0,160.910,162.840,160.330,162.830,1431527,0.00
2025-02-10,CNB.AX,10000,0.340,0.350,0.335,0.350,166744,3500.00
2025-02-10,E25.AX,20000,0.265,0.285,0.265,0.275,60295,5500.00
2025-02-10,ERA.AX,700000,0.003,0.003,0.002,0.003,565428,2100.00
2025-02-10,PTR.AX,9412,0.305,0.310,0.265,0.270,1775094,2541.24
2025-02-10,VML.AX,6000,0.150,0.150,0.100,0.100,46600,600.00
2025-02-10,WBC.AX,0,33.690,34.150,33.570,34.030,3137088,0.00
2025-02-10,WDS.AX,1288,24.580,24.660,24.470,24.490,2036398,31543.12
2025-02-11,ALK.AX,153181,0.595,0.615,0.590,0.610,2034178,93440.41
2025-02-11,AMP.AX,70000,1.730,1.755,1.725,1.750,3740413,122500.00
2025-02-11,ASM.AX,57458,0.480,0.480,0.470,0.470,81382,27005.26
2025-02-11,BHP.AX,16327,40.160,40.225,39.790,40.120,6717482,655039.22
2025-02-11,CAN.AX,44090,0.031,0.034,0.031,0.031,1512005,1366.79
2025-02-11,CBA.AX,0,162.020,163.030,161.610,162.160,1530120,0.00
2025-02-11,CNB.AX,10000,0.350,0.390,0.350,0.390,649217,3900.00
2025-02-11,E25.AX,20000,0.275,0.275,0.265,0.265,9795,5300.00
2025-02-11,ERA.AX,700000,0.003,0.003,0.002,0.003,1286643,2100.00
2025-02-11,PTR.AX,9412,0.270,0.290,0.250,0.260,1587870,2447.12
2025-02-11,VML.AX,6000,0.150,0.150,0.100,0.100,22123,600.00
2025-02-11,WBC.AX,0,34.070,34.300,33.990,34.260,3528884,0.00
2025-02-11,WDS.AX,1288,24.760,24.830,24.460,24.500,3333586,31556.00
2025-02-12,ALK.AX,153181,0.615,0.627,0.610,0.615,1993240,94206.32
2025-02-12,AMP.AX,70000,1.750,1.760,1.730,1.760,5540672,123200.00
2025-02-12,ASM.AX,57458,0.475,0.475,0.465,0.470,196041,27005.26
2025-02-12,BHP.AX,16327,40.000,40.170,39.860,40.140,7630232,655365.77
2025-02-12,CAN.AX,44090,0.031,0.032,0.030,0.032,609350,1410.88
2025-02-12,CBA.AX,0,161.240,165.980,159.810,165.980,2199814,0.00
2025-02-12,CNB.AX,10000,0.390,0.400,0.385,0.400,308697,4000.00
2025-02-12,E25.AX,20000,0.275,0.275,0.265,0.265,83890,5300.00
2025-02-12,ERA.AX,700000,0.003,0.003,0.002,0.003,83311,2100.00
2025-02-12,PTR.AX,9412,0.250,0.270,0.240,0.245,1988258,2305.94
2025-02-12,VML.AX,6000,0.100,0.100,0.100,0.100,1666499,600.00
2025-02-12,WBC.AX,0,34.360,34.740,34.200,34.650,4038035,0.00
2025-02-12,WDS.AX,1288,24.800,25.020,24.640,24.910,4010119,32084.08
2025-02-13,ALK.AX,153181,0.625,0.635,0.605,0.625,1042234,95738.12
2025-02-13,AMP.AX,70000,1.770,1.780,1.745,1.750,6940906,122500.00
2025-02-13,ASM.AX,57458,0.465,0.475,0.460,0.460,199693,26430.68
2025-02-13,BHP.AX,16327,40.450,41.180,40.400,40.990,8279554,669243.76
2025-02-13,CAN.AX,44090,0.032,0.034,0.032,0.032,301063,1410.88
2025-02-13,CBA.AX,0,165.770,167.610,164.610,166.720,1843099,0.00
2025-02-13,CNB.AX,10000,0.400,0.400,0.360,0.370,501129,3700.00
2025-02-13,E25.AX,20000,0.270,0.280,0.270,0.280,48956,5600.00
2025-02-13,ERA.AX,700000,0.003,0.003,0.002,0.003,3723177,2100.00
2025-02-13,PTR.AX,9412,0.245,0.270,0.235,0.250,1377165,2353.00
2025-02-13,VML.AX,6000,0.100,0.100,0.100,0.100,1915530,600.00
2025-02-13,WBC.AX,0,34.640,35.270,34.620,34.650,4349248,0.00
2025-02-13,WDS.AX,1288,24.650,24.910,24.620,24.710,3120790,31826.48
2025-02-14,ALK.AX,153181,0.630,0.645,0.620,0.640,1369431,98035.84
2025-02-14,AMP.AX,70000,1.590,1.640,1.462,1.490,39879277,104300.00
2025-02-14,ASM.AX,57458,0.460,0.475,0.460,0.475,44867,27292.55
2025-02-14,BHP.AX,16327,41.220,41.540,40.920,40.920,6828877,668100.81
2025-02-14,CAN.AX,44090,0.032,0.032,0.030,0.030,463636,1322.70
2025-02-14,CBA.AX,0,167.920,167.920,165.000,165.440,2390053,0.00
2025-02-14,CNB.AX,10000,0.370,0.400,0.368,0.400,328035,4000.00
2025-02-14,E25.AX,20000,0.280,0.280,0.260,0.260,233464,5200.00
2025-02-14,ERA.AX,700000,0.002,0.003,0.002,0.003,15773294,2100.00
2025-02-14,PTR.AX,9412,0.255,0.275,0.250,0.260,1031862,2447.12
2025-02-14,VML.AX,6000,0.100,0.125,0.100,0.100,26536,600.00
2025-02-14,WBC.AX,0,34.800,35.080,34.390,34.710,4260193,0.00
2025-02-14,WDS.AX,1288,24.870,25.070,24.550,24.550,4135687,31620.40
2025-02-17,ALK.AX,153181,0.625,0.640,0.610,0.640,931327,98035.84
2025-02-17,AMP.AX,70000,1.480,1.485,1.410,1.420,22043736,99400.00
2025-02-17,ASM.AX,57458,0.470,0.475,0.465,0.470,67582,27005.26
2025-02-17,BHP.AX,16327,40.650,41.060,40.580,40.800,5962827,666141.59
2025-02-17,CAN.AX,44090,0.030,0.031,0.030,0.030,482894,1322.70
2025-02-17,CBA.AX,0,164.990,165.140,162.020,164.970,1976104,0.00
2025-02-17,CNB.AX,10000,0.380,0.380,0.365,0.380,358044,3800.00
2025-02-17,E25.AX,20000,0.265,0.275,0.265,0.275,28765,5500.00
2025-02-17,ERA.AX,700000,0.003,0.003,0.002,0.003,16150644,2100.00
2025-02-17,PTR.AX,9412,0.265,0.290,0.260,0.285,979223,2682.42
2025-02-17,VML.AX,6000,0.100,0.100,0.100,0.100,173755,600.00
2025-02-17,WBC.AX,0,33.710,33.760,32.545,33.300,8392995,0.00
2025-02-17,WDS.AX,1288,24.500,24.505,23.630,23.840,9411440,30705.92
2025-02-18,ALK.AX,153181,0.640,0.640,0.615,0.625,608476,95738.12
2025-02-18,AMP.AX,70000,1.420,1.440,1.390,1.410,12347444,98700.00
2025-02-18,ASM.AX,57458,0.470,0.470,0.460,0.465,54308,26717.97
2025-02-18,BHP.AX,16327,41.100,41.150,40.375,40.970,6943788,668917.21
2025-02-18,CAN.AX,44090,0.031,0.031,0.030,0.030,486334,1322.70
2025-02-18,CBA.AX,0,165.000,165.450,162.200,162.600,2577577,0.00
2025-02-18,CNB.AX,10000,0.375,0.380,0.370,0.380,219354,3800.00
2025-02-18,E25.AX,20000,0.270,0.275,0.270,0.275,24460,5500.00
2025-02-18,ERA.AX,700000,0.002,0.003,0.002,0.003,2079794,2100.00
2025-02-18,PTR.AX,9412,0.300,0.300,0.285,0.290,631607,2729.48
2025-02-18,VML.AX,6000,0.100,0.100,0.050,0.050,67556,300.00
2025-02-18,WBC.AX,0,33.100,33.200,32.310,32.310,8005671,0.00
2025-02-18,WDS.AX,1288,23.650,23.670,23.280,23.490,6884503,30255.12
2025-02-19,ALK.AX,153181,0.635,0.640,0.620,0.620,637675,94972.22
2025-02-19,AMP.AX,70000,1.415,1.420,1.380,1.410,22895374,98700.00
2025-02-19,ASM.AX,57458,0.465,0.465,0.455,0.455,138527,26143.39
2025-02-19,BHP.AX,16327,41.010,41.305,40.850,40.980,6588952,669080.45
2025-02-19,CAN.AX,44090,0.030,0.031,0.030,0.030,288556,1322.70
2025-02-19,CBA.AX,0,158.750,160.730,156.590,158.940,3262757,0.00
2025-02-19,CNB.AX,10000,0.375,0.400,0.375,0.380,38271,3800.00
2025-02-19,E25.AX,20000,0.265,0.265,0.265,0.265,14772,5300.00
2025-02-19,ERA.AX,700000,0.002,0.003,0.002,0.002,4172480,1400.00
2025-02-19,PTR.AX,9412,0.300,0.310,0.285,0.290,1536951,2729.48
2025-02-19,VML.AX,6000,0.100,0.100,0.075,0.100,182283,600.00
2025-02-19,WBC.AX,0,32.310,32.490,31.920,32.200,8305820,0.00
2025-02-19,WDS.AX,1288,23.500,23.610,23.010,23.030,6741219,29662.64
2025-02-20,ALK.AX,153181,0.620,0.640,0.610,0.635,981263,97269.93
2025-02-20,AMP.AX,70000,1.410,1.440,1.385,1.390,14755116,97300.00
2025-02-20,ASM.AX,57458,0.460,0.470,0.450,0.470,480760,27005.26
2025-02-20,BHP.AX,16327,40.400,40.550,39.710,40.150,11659006,655529.07
2025-02-20,CAN.AX,44090,0.031,0.031,0.030,0.031,781011,1366.79
2025-02-20,CBA.AX,0,159.040,159.370,155.730,155.730,2747437,0.00
2025-02-20,CNB.AX,10000,0.385,0.385,0.365,0.365,245017,3650.00
2025-02-20,E25.AX,20000,0.270,0.275,0.270,0.270,71487,5400.00
2025-02-20,ERA.AX,700000,0.002,0.002,0.002,0.002,4107168,1750.00
2025-02-20,PTR.AX,9412,0.290,0.315,0.290,0.295,841330,2776.54
2025-02-20,VML.AX,6000,0.100,0.100,0.075,0.100,77147,600.00
2025-02-20,WBC.AX,0,31.810,31.900,30.870,31.220,9250277,0.00
2025-02-20,WDS.AX,1288,23.020,23.500,23.000,23.260,5302358,29958.88
2025-02-21,ALK.AX,153181,0.650,0.658,0.630,0.630,1553127,96504.03
2025-02-21,AMP.AX,70000,1.385,1.390,1.362,1.385,8315678,96950.00
2025-02-21,ASM.AX,57458,0.470,0.470,0.460,0.460,140889,26430.68
2025-02-21,BHP.AX,16327,40.830,41.300,40.630,41.260,10287446,673651.99
2025-02-21,CAN.AX,44090,0.030,0.030,0.029,0.030,344820,1322.70
2025-02-21,CBA.AX,0,156.000,156.120,151.420,151.730,3845525,0.00
2025-02-21,CNB.AX,10000,0.365,0.370,0.355,0.355,107141,3550.00
2025-02-21,E25.AX,20000,0.270,0.270,0.260,0.265,65752,5300.00
2025-02-21,ERA.AX,700000,0.003,0.003,0.002,0.002,166631,1400.00
2025-02-21,PTR.AX,9412,0.295,0.305,0.295,0.300,424648,2823.60
2025-02-21,VML.AX,6000,0.050,0.100,0.050,0.100,237657,600.00
2025-02-21,WBC.AX,0,31.540,31.580,30.910,31.030,8032558,0.00
2025-02-21,WDS.AX,1288,23.500,23.530,23.180,23.210,6806259,29894.48
2025-02-24,ALK.AX,153181,0.640,0.645,0.610,0.645,1360837,98801.74
2025-02-24,AMP.AX,70000,1.360,1.415,1.355,1.395,13013339,97650.00
2025-02-24,ASM.AX,57458,0.460,0.460,0.445,0.450,216796,25856.10
2025-02-24,BHP.AX,16327,40.440,40.890,40.410,40.800,6833234,666141.59
2025-02-24,CAN.AX,44090,0.029,0.030,0.029,0.029,619418,1278.61
2025-02-24,CBA.AX,0,149.900,156.230,148.980,156.230,2875480,0.00
2025-02-24,CNB.AX,10000,0.365,0.365,0.355,0.365,73879,3650.00
2025-02-24,E25.AX,20000,0.260,0.262,0.260,0.262,22011,5250.00
2025-02-24,ERA.AX,700000,0.003,0.003,0.002,0.002,742999,1400.00
2025-02-24,PTR.AX,9412,0.290,0.295,0.265,0.295,1075385,2776.54
2025-02-24,VML.AX,6000,0.100,0.100,0.075,0.100,42494,600.00
2025-02-24,WBC.AX,0,30.950,31.430,30.850,31.280,6110525,0.00
2025-02-24,WDS.AX,1288,23.010,23.380,22.970,23.380,5507942,30113.44
2025-02-25,ALK.AX,153181,0.650,0.655,0.635,0.650,1116790,99567.65
2025-02-25,AMP.AX,70000,1.375,1.395,1.355,1.380,8095734,96600.00
2025-02-25,ASM.AX,57458,0.450,0.450,0.425,0.430,362415,24706.94
2025-02-25,BHP.AX,16327,40.410,40.600,40.300,40.310,7903407,658141.39
2025-02-25,CAN.AX,44090,0.030,0.030,0.029,0.029,119203,1278.61
2025-02-25,CBA.AX,0,155.940,156.455,152.990,154.270,1762476,0.00
2025-02-25,CNB.AX,10000,0.355,0.355,0.325,0.330,804369,3300.00
2025-02-25,E25.AX,20000,0.260,0.260,0.255,0.255,433062,5100.00
2025-02-25,ERA.AX,700000,0.002,0.002,0.002,0.002,10021215,1400.00
2025-02-25,PTR.AX,9412,0.300,0.305,0.290,0.305,1119945,2870.66
2025-02-25,VML.AX,6000,0.100,0.125,0.075,0.100,81101,600.00
2025-02-25,WBC.AX,0,31.280,31.400,31.095,31.250,5401860,0.00
2025-02-25,WDS.AX,1288,23.500,24.190,23.300,24.030,6490746,30950.64
2025-02-26,ALK.AX,153181,0.650,0.650,0.615,0.630,620110,96504.03
2025-02-26,AMP.AX,70000,1.390,1.390,1.360,1.370,5422448,95900.00
2025-02-26,ASM.AX,57458,0.430,0.430,0.400,0.405,544163,23270.49
2025-02-26,BHP.AX,16327,40.200,40.240,39.480,39.710,8297693,648345.16
2025-02-26,CAN.AX,44090,0.029,0.030,0.029,0.029,268103,1278.61
2025-02-26,CBA.AX,0,154.500,156.600,153.450,156.260,1504902,0.00
2025-02-26,CNB.AX,10000,0.330,0.330,0.320,0.325,320154,3250.00
2025-02-26,E25.AX,20000,0.255,0.260,0.255,0.255,46295,5100.00
2025-02-26,ERA.AX,700000,0.002,0.002,0.002,0.002,12323021,1400.00
2025-02-26,PTR.AX,9412,0.310,0.315,0.280,0.305,839083,2870.66
2025-02-26,VML.AX,6000,0.100,0.100,0.050,0.050,5368,300.00
2025-02-26,WBC.AX,0,31.300,31.560,30.970,31.510,4000757,0.00
2025-02-26,WDS.AX,1288,24.080,24.950,24.060,24.850,8084782,32006.80
2025-02-27,ALK.AX,153181,0.650,0.650,0.630,0.630,303356,96504.03
2025-02-27,AMP.AX,70000,1.370,1.385,1.362,1.375,3718458,96250.00
2025-02-27,ASM.AX,57458,0.410,0.415,0.400,0.400,176935,22983.20
2025-02-27,BHP.AX,16327,39.900,40.160,39.760,40.020,5916067,653406.55
2025-02-27,CAN.AX,44090,0.029,0.030,0.029,0.029,202485,1278.61
2025-02-27,CBA.AX,0,155.900,156.290,154.800,156.290,1580374,0.00
2025-02-27,CNB.AX,10000,0.325,0.325,0.310,0.320,160792,3200.00
2025-02-27,E25.AX,20000,0.255,0.265,0.250,0.265,31422,5300.00
2025-02-27,ERA.AX,700000,0.002,0.002,0.002,0.002,19451149,1400.00
2025-02-27,PTR.AX,9412,0.300,0.300,0.280,0.285,114219,2682.42
2025-02-27,VML.AX,6000,0.100,0.100,0.075,0.075,44313,450.00
2025-02-27,WBC.AX,0,31.410,31.670,31.240,31.620,3524342,0.00
2025-02-27,WDS.AX,1288,24.460,25.080,24.350,24.940,6955104,32122.72
2025-02-28,ALK.AX,153181,0.630,0.630,0.613,0.615,585963,94206.32
2025-02-28,AMP.AX,70000,1.355,1.370,1.340,1.355,11336555,94850.00
2025-02-28,ASM.AX,57458,0.410,0.410,0.375,0.390,362586,22408.62
2025-02-28,BHP.AX,16327,39.320,39.470,38.770,39.040,18135055,637406.09
2025-02-28,CAN.AX,44090,0.029,0.029,0.028,0.029,1232812,1256.57
2025-02-28,CBA.AX,0,155.900,157.680,154.660,156.740,5342538,0.00
2025-02-28,CNB.AX,10000,0.325,0.355,0.320,0.320,175981,3200.00
2025-02-28,E25.AX,20000,0.260,0.260,0.255,0.255,29889,5100.00
2025-02-28,ERA.AX,700000,0.002,0.002,0.002,0.002,569263,1400.00
2025-02-28,PTR.AX,9412,0.285,0.290,0.275,0.280,88740,2635.36
2025-02-28,VML.AX,6000,0.100,0.150,0.100,0.150,125467,900.00
2025-02-28,WBC.AX,0,31.600,32.000,31.510,31.810,11555020,0.00
2025-02-28,WDS.AX,1288,24.860,24.990,24.710,24.770,9935557,31903.76
2025-03-03,ALK.AX,153181,0.620,0.623,0.600,0.610,761088,93440.41
2025-03-03,AMP.AX,70000,1.340,1.355,1.322,1.350,9756749,94500.00
2025-03-03,ASM.AX,57458,0.390,0.390,0.375,0.375,160359,21546.75
2025-03-03,BHP.AX,16327,38.930,39.690,38.920,39.600,8342631,646549.18
2025-03-03,CAN.AX,44090,0.029,0.029,0.028,0.029,1399032,1278.61
2025-03-03,CBA.AX,0,158.400,158.400,155.290,157.130,1846285,0.00
2025-03-03,CNB.AX,10000,0.335,0.340,0.325,0.340,131431,3400.00
2025-03-03,E25.AX,20000,0.255,0.260,0.255,0.260,57934,5200.00
2025-03-03,ERA.AX,700000,0.002,0.002,0.002,0.002,945077,1750.00
2025-03-03,PTR.AX,9412,0.280,0.280,0.250,0.250,621436,2353.00
2025-03-03,VML.AX,6000,0.150,0.150,0.075,0.100,717856,600.00
2025-03-03,WBC.AX,0,32.000,32.080,31.640,31.800,4220863,0.00
2025-03-03,WDS.AX,1288,24.810,25.370,24.810,25.250,5124086,32522.00
2025-03-04,ALK.AX,153181,0.620,0.620,0.600,0.605,571349,92674.51
2025-03-04,AMP.AX,70000,1.345,1.350,1.308,1.325,6810917,92750.00
2025-03-04,ASM.AX,57458,0.380,0.380,0.355,0.375,382008,21546.75
2025-03-04,BHP.AX,16327,39.200,39.620,38.960,39.480,8386617,644589.95
2025-03-04,CAN.AX,44090,0.029,0.029,0.028,0.029,586669,1278.61
2025-03-04,CBA.AX,0,157.320,157.760,155.685,157.760,1467357,0.00
2025-03-04,CNB.AX,10000,0.325,0.330,0.315,0.315,106201,3150.00
2025-03-04,E25.AX,20000,0.255,0.255,0.240,0.250,199105,5000.00
2025-03-04,ERA.AX,700000,0.002,0.002,0.002,0.002,810550,1400.00
2025-03-04,PTR.AX,9412,0.240,0.245,0.225,0.235,814512,2211.82
2025-03-04,VML.AX,6000,0.100,0.100,0.100,0.100,121088,600.00
2025-03-04,WBC.AX,0,31.700,31.930,31.570,31.870,3789606,0.00
2025-03-04,WDS.AX,1288,24.700,24.810,24.400,24.480,6240470,31530.24
2025-03-05,ALK.AX,153181,0.605,0.620,0.600,0.610,567495,93440.41
2025-03-05,AMP.AX,70000,1.310,1.325,1.290,1.325,7374315,92750.00
2025-03-05,ASM.AX,57458,0.380,0.380,0.345,0.355,339147,20397.59
2025-03-05,BHP.AX,16327,39.550,39.980,39.490,39.540,9749141,645569.59
2025-03-05,CAN.AX,44090,0.028,0.028,0.027,0.028,177130,1234.52
2025-03-05,CBA.AX,0,156.360,156.980,154.400,156.390,1730411,0.00
2025-03-05,CNB.AX,10000,0.320,0.320,0.310,0.310,162088,3100.00
2025-03-05,E25.AX,20000,0.250,0.250,0.230,0.235,287992,4700.00
2025-03-05,ERA.AX,700000,0.002,0.002,0.002,0.002,923715,1400.00
2025-03-05,PTR.AX,9412,0.235,0.235,0.235,0.235,0,2211.82
2025-03-05,VML.AX,6000,0.100,0.100,0.100,0.100,107047,600.00
2025-03-05,WBC.AX,0,31.500,31.630,31.160,31.540,4750901,0.00
2025-03-05,WDS.AX,1288,24.280,24.520,24.115,24.120,5089571,31066.56
2025-03-06,ALK.AX,153181,0.615,0.640,0.615,0.640,1083542,98035.84
2025-03-06,AMP.AX,70000,1.320,1.330,1.305,1.315,6922186,92050.00
2025-03-06,ASM.AX,57458,0.355,0.387,0.355,0.385,253176,22121.33
2025-03-06,BHP.AX,16327,42.000,42.155,38.970,39.230,13022584,640508.20
2025-03-06,CAN.AX,44090,0.028,0.028,0.026,0.027,466994,1190.43
2025-03-06,CBA.AX,0,156.440,156.880,153.590,153.590,2374229,0.00
2025-03-06,CNB.AX,10000,0.325,0.330,0.315,0.320,28976,3200.00
2025-03-06,E25.AX,20000,0.240,0.245,0.240,0.245,99553,4900.00
2025-03-06,ERA.AX,700000,0.002,0.002,0.002,0.002,596194,1400.00
2025-03-06,PTR.AX,9412,0.235,0.235,0.235,0.235,0,2211.82
2025-03-06,VML.AX,6000,0.100,0.100,0.075,0.075,14122,450.00
2025-03-06,WBC.AX,0,31.400,31.520,31.200,31.260,4567346,0.00
2025-03-06,WDS.AX,1288,23.010,23.180,22.740,22.980,7177661,29598.24
2025-03-07,ALK.AX,153181,0.630,0.635,0.620,0.630,636610,96504.03
2025-03-07,AMP.AX,70000,1.305,1.315,1.285,1.285,4354706,89950.00
2025-03-07,ASM.AX,57458,0.395,0.410,0.380,0.390,183142,22408.62
2025-03-07,BHP.AX,16327,39.360,39.690,38.890,38.980,9314621,636426.45
2025-03-07,CAN.AX,44090,0.027,0.028,0.026,0.027,458902,1190.43
2025-03-07,CBA.AX,0,150.880,150.960,147.220,148.500,2627604,0.00
2025-03-07,CNB.AX,10000,0.315,0.320,0.310,0.315,149181,3150.00
2025-03-07,E25.AX,20000,0.245,0.245,0.240,0.240,83021,4800.00
2025-03-07,ERA.AX,700000,0.002,0.002,0.002,0.002,810025,1400.00
2025-03-07,PTR.AX,9412,0.260,0.280,0.260,0.265,1687500,2494.18
2025-03-07,VML.AX,6000,0.050,0.100,0.050,0.075,4480,450.00
2025-03-07,WBC.AX,0,30.850,30.970,30.330,30.570,6326289,0.00
2025-03-07,WDS.AX,1288,22.880,22.940,22.465,22.490,7067586,28967.12
2025-03-10,ALK.AX,153181,0.635,0.635,0.620,0.635,336022,97269.93
2025-03-10,AMP.AX,70000,1.290,1.315,1.290,1.300,4035711,91000.00
2025-03-10,ASM.AX,57458,0.400,0.400,0.375,0.375,85587,21546.75
2025-03-10,BHP.AX,16327,39.250,39.420,38.910,39.200,6694025,640018.41
2025-03-10,CAN.AX,44090,0.027,0.027,0.023,0.024,1029636,1058.16
2025-03-10,CBA.AX,0,149.200,149.580,147.410,148.140,1456710,0.00
2025-03-10,CNB.AX,10000,0.315,0.315,0.280,0.315,199683,3150.00
2025-03-10,E25.AX,20000,0.245,0.245,0.230,0.240,136608,4800.00
2025-03-10,ERA.AX,700000,0.002,0.002,0.002,0.002,0,1400.00
2025-03-10,PTR.AX,9412,0.270,0.280,0.250,0.255,755923,2400.06
2025-03-10,VML.AX,6000,0.100,0.100,0.100,0.100,183310,600.00
2025-03-10,WBC.AX,0,30.550,30.705,30.400,30.400,4294942,0.00
2025-03-10,WDS.AX,1288,22.640,23.070,22.590,22.910,5048613,29508.08
2025-03-11,ALK.AX,153181,0.630,0.630,0.560,0.580,2831886,88844.98
2025-03-11,AMP.AX,70000,1.275,1.280,1.253,1.275,7642400,89250.00
2025-03-11,ASM.AX,57458,0.375,0.390,0.370,0.390,79959,22408.62
2025-03-11,BHP.AX,16327,39.350,40.070,39.020,39.650,11725876,647365.57
2025-03-11,CAN.AX,44090,0.024,0.025,0.023,0.023,501205,1036.11
2025-03-11,CBA.AX,0,145.690,148.130,144.400,146.920,2523185,0.00
2025-03-11,CNB.AX,10000,0.295,0.300,0.260,0.280,576969,2800.00
2025-03-11,E25.AX,20000,0.240,0.245,0.240,0.245,61774,4900.00
2025-03-11,ERA.AX,700000,0.002,0.003,0.002,0.003,112030,2100.00
2025-03-11,PTR.AX,9412,0.250,0.250,0.235,0.240,1178550,2258.88
2025-03-11,VML.AX,6000,0.100,0.100,0.100,0.100,4931,600.00
2025-03-11,WBC.AX,0,29.950,30.840,29.830,30.690,6602434,0.00
2025-03-11,WDS.AX,1288,22.890,23.300,22.810,23.190,5654954,29868.72
2025-03-12,ALK.AX,153181,0.600,0.605,0.585,0.595,559356,91142.70
2025-03-12,AMP.AX,70000,1.260,1.270,1.240,1.255,9277774,87850.00
2025-03-12,ASM.AX,57458,0.390,0.390,0.370,0.370,112133,21259.46
2025-03-12,BHP.AX,16327,39.470,39.555,38.820,38.950,11127309,635936.66
2025-03-12,CAN.AX,44090,0.024,0.027,0.024,0.026,655022,1146.34
2025-03-12,CBA.AX,0,145.750,145.840,142.980,144.800,2922633,0.00
2025-03-12,CNB.AX,10000,0.290,0.295,0.270,0.290,348196,2900.00
2025-03-12,E25.AX,20000,0.240,0.240,0.230,0.235,505128,4700.00
2025-03-12,ERA.AX,700000,0.002,0.002,0.002,0.002,514724,1400.00
2025-03-12,PTR.AX,9412,0.245,0.260,0.243,0.255,247679,2400.06
2025-03-12,VML.AX,6000,0.150,0.150,0.100,0.100,16940,600.00
2025-03-12,WBC.AX,0,30.370,30.440,29.780,30.070,6142771,0.00
2025-03-12,WDS.AX,1288,22.970,23.030,22.670,22.700,6918483,29237.60
2025-03-13,ALK.AX,153181,0.600,0.610,0.590,0.605,799071,92674.51
2025-03-13,AMP.AX,70000,1.245,1.260,1.225,1.245,7632021,87150.00
2025-03-13,ASM.AX,57458,0.370,0.375,0.360,0.370,112262,21259.46
2025-03-13,BHP.AX,16327,38.400,38.600,38.240,38.240,8616307,624344.51
2025-03-13,CAN.AX,44090,0.026,0.028,0.024,0.024,1712121,1058.16
2025-03-13,CBA.AX,0,145.010,145.570,143.670,144.000,2669521,0.00
2025-03-13,CNB.AX,10000,0.300,0.300,0.290,0.300,79938,3000.00
2025-03-13,E25.AX,20000,0.235,0.235,0.235,0.235,24454,4700.00
2025-03-13,ERA.AX,700000,0.003,0.003,0.002,0.002,245582,1400.00
2025-03-13,PTR.AX,9412,0.265,0.275,0.260,0.275,282913,2588.30
2025-03-13,VML.AX,6000,0.100,0.100,0.100,0.100,60400,600.00
2025-03-13,WBC.AX,0,30.000,30.170,29.570,29.630,5702666,0.00
2025-03-13,WDS.AX,1288,22.700,22.890,22.570,22.700,4573201,29237.60
2025-03-14,ALK.AX,153181,0.610,0.635,0.610,0.625,1201027,95738.12
2025-03-14,AMP.AX,70000,1.245,1.255,1.232,1.245,4342446,87150.00
2025-03-14,ASM.AX,57458,0.370,0.370,0.360,0.370,95057,21259.46
2025-03-14,BHP.AX,16327,38.720,39.030,38.550,38.650,7587140,631038.57
2025-03-14,CAN.AX,44090,0.024,0.025,0.024,0.024,565310,1058.16
2025-03-14,CBA.AX,0,142.570,144.030,141.410,142.360,2741381,0.00
2025-03-14,CNB.AX,10000,0.295,0.310,0.290,0.310,106866,3100.00
2025-03-14,E25.AX,20000,0.240,0.245,0.235,0.245,195518,4900.00
2025-03-14,ERA.AX,700000,0.002,0.003,0.002,0.003,3684264,2100.00
2025-03-14,PTR.AX,9412,0.270,0.270,0.260,0.262,203053,2470.65
2025-03-14,VML.AX,6000,0.100,0.125,0.100,0.125,5200,750.00
2025-03-14,WBC.AX,0,29.570,29.740,29.340,29.610,3749582,0.00
2025-03-14,WDS.AX,1288,22.660,22.700,22.200,22.380,5632248,28825.44
2025-03-17,ALK.AX,153181,0.635,0.635,0.615,0.630,542376,96504.03
2025-03-17,AMP.AX,70000,1.255,1.258,1.232,1.250,6448507,87500.00
2025-03-17,ASM.AX,57458,0.375,0.395,0.360,0.390,219640,22408.62
2025-03-17,BHP.AX,16327,38.780,39.640,38.760,39.580,9707208,646222.69
2025-03-17,CAN.AX,44090,0.025,0.026,0.025,0.025,701621,1102.25
2025-03-17,CBA.AX,0,143.890,144.660,143.285,144.660,1734195,0.00
2025-03-17,CNB.AX,10000,0.310,0.310,0.300,0.310,102756,3100.00
2025-03-17,E25.AX,20000,0.240,0.250,0.240,0.250,70170,5000.00
2025-03-17,ERA.AX,700000,0.003,0.003,0.002,0.002,1119369,1750.00
2025-03-17,PTR.AX,9412,0.270,0.290,0.270,0.285,576725,2682.42
2025-03-17,VML.AX,6000,0.100,0.125,0.100,0.125,110183,750.00
2025-03-17,WBC.AX,0,29.900,29.950,29.780,29.890,4004751,0.00
2025-03-17,WDS.AX,1288,22.680,22.860,22.630,22.810,3568883,29379.28
2025-03-18,ALK.AX,153181,0.630,0.630,0.610,0.620,573378,94972.22
2025-03-18,AMP.AX,70000,1.260,1.260,1.240,1.255,9161509,87850.00
2025-03-18,ASM.AX,57458,0.390,0.400,0.390,0.390,96432,22408.62
2025-03-18,BHP.AX,16327,39.430,39.700,39.330,39.620,6990047,646875.72
2025-03-18,CAN.AX,44090,0.025,0.027,0.025,0.026,1071150,1146.34
